algorithm,num_procs,dtype,message_size_bytes,time_stat,time_seconds,algbw_GBps,busbw_GBps,num_reps
mpi-ring,13,float,1048576,mean,0.000522327,2.00751,3.70617,575
mpi-ring,13,float,1048576,median,0.000503025,2.08454,3.84838,575
mpi-ring,13,float,1048576,max,0.000977111,1.07314,1.98118,575
mpi-ring,13,float,1048576,stddev,0.000102587,10.2213,18.8702,575
mpi-ring,13,float,2097152,min,0.000770191,2.7229,5.02689,268
mpi-ring,13,float,2097152,mean,0.00112224,1.86872,3.44994,268
mpi-ring,13,float,2097152,median,0.0010864,1.93037,3.56376,268
mpi-ring,13,float,2097152,max,0.00184307,1.13786,2.10066,268
mpi-ring,13,float,2097152,stddev,0.000215138,9.74795,17.9962,268
mpi-ring,13,float,4194304,min,0.00316785,1.32402,2.44435,81
mpi-ring,13,float,4194304,mean,0.00370731,1.13136,2.08867,81
mpi-ring,13,float,4194304,median,0.00362688,1.15645,2.13499,81
mpi-ring,13,float,4194304,max,0.00499644,0.839459,1.54977,81
mpi-ring,13,float,4194304,stddev,0.000306988,13.6628,25.2235,81
mpi-ring,13,float,8388608,min,0.00778424,1.07764,1.98949,35
mpi-ring,13,float,8388608,mean,0.00864045,0.970853,1.79234,35
mpi-ring,13,float,8388608,median,0.00854402,0.981811,1.81257,35
mpi-ring,13,float,8388608,max,0.00964864,0.869409,1.60506,35
mpi-ring,13,float,8388608,stddev,0.000408398,20.5403,37.9205,35
mpi-ring,13,float,16777216,min,0.0198426,0.845513,1.56095,15
mpi-ring,13,float,16777216,mean,0.020827,0.805552,1.48717,15
mpi-ring,13,float,16777216,median,0.0207772,0.807483,1.49074,15
mpi-ring,13,float,16777216,max,0.0219062,0.765864,1.4139,15
mpi-ring,13,float,16777216,stddev,0.000661719,25.354,46.8074,15
mpi-ring,13,float,33554432,min,0.0451794,0.742693,1.37113,7
mpi-ring,13,float,33554432,mean,0.0461984,0.726311,1.34088,7
mpi-ring,13,float,33554432,median,0.046084,0.728114,1.34421,7
mpi-ring,13,float,33554432,max,0.0476174,0.704667,1.30092,7
mpi-ring,13,float,33554432,stddev,0.000823418,40.7502,75.2311,7
mpi-ring,13,float,67108864,min,0.096699,0.693997,1.28123,4
mpi-ring,13,float,67108864,mean,0.0987289,0.679729,1.25488,4
mpi-ring,13,float,67108864,median,0.0988435,0.678941,1.25343,4
mpi-ring,13,float,67108864,max,0.10053,0.667553,1.2324,4
mpi-ring,13,float,67108864,stddev,0.00157156,42.7021,78.8346,4
mpi-ring,13,float,134217728,min,0.18813,0.713432,1.3171,3
mpi-ring,13,float,134217728,mean,0.18973,0.707415,1.306,3
mpi-ring,13,float,134217728,median,0.189282,0.709087,1.30908,3
mpi-ring,13,float,134217728,max,0.191778,0.699861,1.29205,3
mpi-ring,13,float,134217728,stddev,0.00186464,71.9806,132.887,3
ring,14,float,8,min,5.138e-06,0.00155703,0.00289162,1000
ring,14,float,8,mean,7.69716e-06,0.00103934,0.00193021,1000
ring,14,float,8,median,5.681e-06,0.0014082,0.00261523,1000
ring,14,float,8,max,0.000167207,4.78449e-05,8.88548e-05,1000
ring,14,float,8,stddev,1.0263e-05,0.000779499,0.00144764,1000
mpi-default,14,float,8,min,1.271e-06,0.00629426,0.0116893,1000
mpi-default,14,float,8,mean,2.11913e-06,0.00377513,0.00701096,1000
mpi-default,14,float,8,median,1.553e-06,0.00515132,0.00956674,1000
mpi-default,14,float,8,max,7.6627e-05,0.000104402,0.000193889,1000
mpi-default,14,float,8,stddev,4.43062e-06,0.00180562,0.00335329,1000
ring,14,float,16,min,5.338e-06,0.00299738,0.00556656,1000
ring,14,float,16,mean,7.80223e-06,0.00205069,0.00380843,1000
ring,14,float,16,median,5.8425e-06,0.00273855,0.00508589,1000
ring,14,float,16,max,0.000291172,5.49503e-05,0.000102051,1000
ring,14,float,16,stddev,1.33648e-05,0.00119718,0.00222333,1000
mpi-default,14,float,16,min,1.355e-06,0.0118081,0.0219294,1000
mpi-default,14,float,16,mean,2.58008e-06,0.00620137,0.0115168,1000
mpi-default,14,float,16,median,1.6245e-06,0.00984918,0.0182913,1000
mpi-default,14,float,16,max,0.000168274,9.5083e-05,0.000176583,1000
mpi-default,14,float,16,stddev,8.27334e-06,0.00193392,0.00359157,1000
ring,14,float,32,min,5.384e-06,0.00594354,0.011038,1000
ring,14,float,32,mean,8.11541e-06,0.00394312,0.00732293,1000
ring,14,float,32,median,6.054e-06,0.00528576,0.00981641,1000
ring,14,float,32,max,0.000152502,0.000209833,0.00038969,1000
ring,14,float,32,stddev,1.03351e-05,0.00309625,0.00575018,1000
mpi-default,14,float,32,min,1.403e-06,0.0228083,0.0423582,1000
mpi-default,14,float,32,mean,2.12282e-06,0.0150743,0.0279952,1000
mpi-default,14,float,32,median,1.652e-06,0.0193705,0.0359737,1000
mpi-default,14,float,32,max,9.8576e-05,0.000324623,0.000602871,1000
mpi-default,14,float,32,stddev,4.73479e-06,0.00675849,0.0125515,1000
ring,14,float,64,min,6.135e-06,0.0104319,0.0193736,1000
ring,14,float,64,mean,8.7654e-06,0.00730144,0.0135598,1000
ring,14,float,64,median,6.607e-06,0.0096867,0.0179896,1000
ring,14,float,64,max,0.000128758,0.000497056,0.000923105,1000
ring,14,float,64,stddev,1.01877e-05,0.00628207,0.0116667,1000
mpi-default,14,float,64,min,1.436e-06,0.0445682,0.0827696,1000
mpi-default,14,float,64,mean,2.19481e-06,0.0291597,0.0541538,1000
mpi-default,14,float,64,median,1.693e-06,0.0378027,0.070205,1000
mpi-default,14,float,64,max,9.0831e-05,0.000704605,0.00130855,1000
mpi-default,14,float,64,stddev,4.24017e-06,0.0150937,0.0280312,1000
ring,14,float,128,min,5.98e-06,0.0214047,0.0397516,1000
ring,14,float,128,mean,9.13182e-06,0.0140169,0.0260314,1000
ring,14,float,128,median,6.5325e-06,0.0195943,0.0363895,1000
ring,14,float,128,max,0.000177049,0.000722964,0.00134265,1000
ring,14,float,128,stddev,1.08283e-05,0.0118208,0.021953,1000
mpi-default,14,float,128,min,1.505e-06,0.0850498,0.15795,1000
mpi-default,14,float,128,mean,2.75308e-06,0.0464934,0.0863449,1000
mpi-default,14,float,128,median,1.8225e-06,0.0702332,0.130433,1000
mpi-default,14,float,128,max,0.000114534,0.00111757,0.00207549,1000
mpi-default,14,float,128,stddev,6.55644e-06,0.0195228,0.0362566,1000
ring,14,float,256,min,6.523e-06,0.0392457,0.072885,1000
ring,14,float,256,mean,9.41087e-06,0.0272026,0.0505191,1000
ring,14,float,256,median,7.211e-06,0.0355013,0.065931,1000
ring,14,float,256,max,0.00016104,0.00158967,0.00295224,1000
ring,14,float,256,stddev,9.04576e-06,0.0283005,0.0525582,1000
mpi-default,14,float,256,min,1.654e-06,0.154776,0.287442,1000
mpi-default,14,float,256,mean,2.77063e-06,0.0923979,0.171596,1000
mpi-default,14,float,256,median,1.9495e-06,0.131316,0.243872,1000
mpi-default,14,float,256,max,0.000160466,0.00159535,0.0029628,1000
mpi-default,14,float,256,stddev,6.10226e-06,0.0419516,0.0779102,1000
ring,14,float,512,min,6.228e-06,0.0822094,0.152675,1000
ring,14,float,512,mean,1.06632e-05,0.0480155,0.0891717,1000
ring,14,float,512,median,7.1155e-06,0.0719556,0.133632,1000
ring,14,float,512,max,0.000152467,0.0033581,0.00623648,1000
ring,14,float,512,stddev,1.1357e-05,0.0450822,0.0837241,1000
mpi-default,14,float,512,min,2.181e-06,0.234755,0.435973,1000
mpi-default,14,float,512,mean,3.12646e-06,0.163764,0.304132,1000
mpi-default,14,float,512,median,2.69e-06,0.190335,0.353478,1000
mpi-default,14,float,512,max,3.3517e-05,0.0152758,0.0283694,1000
mpi-default,14,float,512,stddev,2.5253e-06,0.202748,0.376533,1000
ring,14,float,1024,min,6.964e-06,0.147042,0.273078,1000
ring,14,float,1024,mean,1.06899e-05,0.0957915,0.177898,1000
ring,14,float,1024,median,7.632e-06,0.134172,0.249176,1000
ring,14,float,1024,max,0.000422246,0.00242513,0.00450381,1000
ring,14,float,1024,stddev,1.67689e-05,0.0610653,0.113407,1000
mpi-default,14,float,1024,min,2.622e-06,0.390542,0.725291,1000
mpi-default,14,float,1024,mean,4.19869e-06,0.243886,0.45293,1000
mpi-default,14,float,1024,median,3.223e-06,0.317716,0.590045,1000
mpi-default,14,float,1024,max,9.1014e-05,0.011251,0.0208947,1000
mpi-default,14,float,1024,stddev,5.53231e-06,0.185094,0.343747,1000
ring,14,float,2048,min,7.122e-06,0.28756,0.534039,1000
ring,14,float,2048,mean,1.00805e-05,0.203164,0.377304,1000
ring,14,float,2048,median,7.8835e-06,0.259783,0.482454,1000
ring,14,float,2048,max,0.000240657,0.00851004,0.0158044,1000
ring,14,float,2048,stddev,1.16908e-05,0.175181,0.325336,1000
mpi-default,14,float,2048,min,3.562e-06,0.574958,1.06778,1000
mpi-default,14,float,2048,mean,5.07896e-06,0.403232,0.748859,1000
mpi-default,14,float,2048,median,3.9835e-06,0.514121,0.954796,1000
mpi-default,14,float,2048,max,0.000123657,0.0165619,0.0307579,1000
mpi-default,14,float,2048,stddev,6.88083e-06,0.297638,0.552757,1000
ring,14,float,4096,min,1.0936e-05,0.374543,0.695579,1000
ring,14,float,4096,mean,1.53572e-05,0.266715,0.495328,1000
ring,14,float,4096,median,1.1589e-05,0.353439,0.656386,1000
ring,14,float,4096,max,0.000501512,0.0081673,0.0151678,1000
ring,14,float,4096,stddev,1.9434e-05,0.210764,0.391419,1000
mpi-default,14,float,4096,min,1.2912e-05,0.317224,0.589131,1000
mpi-default,14,float,4096,mean,1.97234e-05,0.207672,0.385677,1000
mpi-default,14,float,4096,median,1.5624e-05,0.262161,0.48687,1000
mpi-default,14,float,4096,max,0.000297315,0.0137766,0.0255852,1000
mpi-default,14,float,4096,stddev,1.81487e-05,0.225691,0.41914,1000
ring,14,float,8192,min,1.2508e-05,0.654941,1.21632,1000
ring,14,float,8192,mean,1.75657e-05,0.466363,0.866103,1000
ring,14,float,8192,median,1.36145e-05,0.601711,1.11746,1000
ring,14,float,8192,max,0.000229009,0.0357715,0.0664328,1000
ring,14,float,8192,stddev,1.49269e-05,0.548808,1.01921,1000
mpi-default,14,float,8192,min,1.3603e-05,0.60222,1.11841,1000
mpi-default,14,float,8192,mean,1.9219e-05,0.426245,0.791598,1000
mpi-default,14,float,8192,median,1.6146e-05,0.50737,0.942259,1000
mpi-default,14,float,8192,max,0.000154897,0.0528868,0.0982183,1000
mpi-default,14,float,8192,stddev,1.26541e-05,0.647381,1.20228,1000
ring,14,float,16384,min,1.5534e-05,1.05472,1.95876,1000
ring,14,float,16384,mean,2.15714e-05,0.759523,1.41054,1000
ring,14,float,16384,median,1.72235e-05,0.951258,1.76662,1000
ring,14,float,16384,max,0.000401493,0.0408077,0.0757857,1000
ring,14,float,16384,stddev,1.89496e-05,0.864608,1.6057,1000
mpi-default,14,float,16384,min,2.1195e-05,0.773013,1.43559,1000
mpi-default,14,float,16384,mean,3.04606e-05,0.537875,0.998911,1000
mpi-default,14,float,16384,median,2.55745e-05,0.640638,1.18976,1000
mpi-default,14,float,16384,max,0.000196551,0.0833575,0.154807,1000
mpi-default,14,float,16384,stddev,1.45552e-05,1.12565,2.09049,1000
ring,14,float,32768,min,2.1945e-05,1.49319,2.77306,1000
ring,14,float,32768,mean,3.06224e-05,1.07007,1.98727,1000
ring,14,float,32768,median,2.3446e-05,1.39759,2.59553,1000
ring,14,float,32768,max,0.000443655,0.0738592,0.137167,1000
ring,14,float,32768,stddev,2.37805e-05,1.37794,2.55902,1000
mpi-default,14,float,32768,min,3.1452e-05,1.04184,1.93485,1000
mpi-default,14,float,32768,mean,4.63515e-05,0.706946,1.3129,1000
mpi-default,14,float,32768,median,3.934e-05,0.832944,1.5469,1000
mpi-default,14,float,32768,max,0.000499527,0.0655981,0.121825,1000
mpi-default,14,float,32768,stddev,2.69114e-05,1.21763,2.26131,1000
ring,14,float,65536,min,5.9577e-05,1.10002,2.0429,1000
ring,14,float,65536,mean,7.94257e-05,0.825123,1.53237,1000
ring,14,float,65536,median,6.71415e-05,0.976088,1.81273,1000
ring,14,float,65536,max,0.00039775,0.164767,0.305996,1000
ring,14,float,65536,stddev,3.28346e-05,1.99594,3.70675,1000
mpi-default,14,float,65536,min,4.5695e-05,1.43421,2.66352,1000
mpi-default,14,float,65536,mean,6.78573e-05,0.965791,1.79361,1000
mpi-default,14,float,65536,median,5.9911e-05,1.09389,2.03151,1000
mpi-default,14,float,65536,max,0.000391928,0.167214,0.310541,1000
mpi-default,14,float,65536,stddev,2.78902e-05,2.34978,4.36388,1000
ring,14,float,131072,min,7.532e-05,1.7402,3.2318,1000
ring,14,float,131072,mean,0.000106507,1.23064,2.28548,1000
ring,14,float,131072,median,9.1995e-05,1.42477,2.64601,1000
ring,14,float,131072,max,0.000487551,0.268838,0.49927,1000
ring,14,float,131072,stddev,4.21223e-05,3.1117,5.77887,1000
mpi-default,14,float,131072,min,7.3818e-05,1.77561,3.29756,1000
mpi-default,14,float,131072,mean,0.000112443,1.16567,2.16482,1000
mpi-default,14,float,131072,median,0.000100482,1.30443,2.42251,1000
mpi-default,14,float,131072,max,0.00072125,0.181729,0.337497,1000
mpi-default,14,float,131072,stddev,4.91473e-05,2.66692,4.95285,1000
ring,14,float,262144,min,0.00010104,2.59446,4.81828,1000
ring,14,float,262144,mean,0.000163056,1.60769,2.98571,1000
ring,14,float,262144,median,0.00014456,1.81339,3.36773,1000
ring,14,float,262144,max,0.000677247,0.387073,0.71885,1000
ring,14,float,262144,stddev,5.83989e-05,4.48885,8.33643,1000
mpi-default,14,float,262144,min,0.000123728,2.11871,3.93475,1000
mpi-default,14,float,262144,mean,0.000190062,1.37926,2.56148,1000
mpi-default,14,float,262144,median,0.000179598,1.45961,2.71071,1000
mpi-default,14,float,262144,max,0.000752983,0.348141,0.646547,1000
mpi-default,14,float,262144,stddev,4.73353e-05,5.53803,10.2849,1000
ring,14,float,524288,min,0.000170267,3.07921,5.71853,1000
ring,14,float,524288,mean,0.000244791,2.14178,3.97759,1000
ring,14,float,524288,median,0.000230353,2.27601,4.22688,1000
ring,14,float,524288,max,0.000698464,0.75063,1.39403,1000
ring,14,float,524288,stddev,5.86883e-05,8.93343,16.5907,1000
mpi-default,14,float,524288,min,0.000228048,2.29902,4.26962,898
mpi-default,14,float,524288,mean,0.000334103,1.56924,2.9143,898
mpi-default,14,float,524288,median,0.000316545,1.65628,3.07595,898
mpi-default,14,float,524288,max,0.00459959,0.113986,0.211688,898
mpi-default,14,float,524288,stddev,0.000156395,3.35234,6.22578,898
ring,14,float,1048576,min,0.000297155,3.52872,6.55333,717
ring,14,float,1048576,mean,0.000418542,2.50531,4.65272,717
ring,14,float,1048576,median,0.000404565,2.59186,4.81346,717
ring,14,float,1048576,max,0.000850532,1.23285,2.28957,717
ring,14,float,1048576,stddev,7.30669e-05,14.3509,26.6517,717
mpi-default,14,float,1048576,min,0.000481638,2.1771,4.04319,469
mpi-default,14,float,1048576,mean,0.000640816,1.63631,3.03887,469
mpi-default,14,float,1048576,median,0.000631437,1.66062,3.08401,469
mpi-default,14,float,1048576,max,0.00123771,0.847193,1.57336,469
mpi-default,14,float,1048576,stddev,9.31128e-05,11.2614,20.9139,469
ring,14,float,2097152,min,0.000619229,3.38671,6.28961,327
ring,14,float,2097152,mean,0.000919016,2.28195,4.23791,327
ring,14,float,2097152,median,0.000896056,2.34043,4.3465,327
ring,14,float,2097152,max,0.00153957,1.36216,2.52973,327
ring,14,float,2097152,stddev,0.000152604,13.7424,25.5216,327
mpi-default,14,float,2097152,min,0.00156916,1.33648,2.48204,139
mpi-default,14,float,2097152,mean,0.00217699,0.963327,1.78904,139
mpi-default,14,float,2097152,median,0.00210473,0.996398,1.85045,139
mpi-default,14,float,2097152,max,0.00334573,0.626814,1.16408,139
mpi-default,14,float,2097152,stddev,0.000348914,6.01052,11.1624,139
ring,14,float,4194304,min,0.00296246,1.41582,2.62938,89
ring,14,float,4194304,mean,0.00339932,1.23386,2.29146,89
ring,14,float,4194304,median,0.00337397,1.24313,2.30868,89
ring,14,float,4194304,max,0.0041761,1.00436,1.86524,89
ring,14,float,4194304,stddev,0.000222473,18.8531,35.0129,89
mpi-default,14,float,4194304,min,0.00568034,0.73839,1.3713,47
mpi-default,14,float,4194304,mean,0.00643905,0.651385,1.20972,47
mpi-default,14,float,4194304,median,0.00643329,0.651969,1.2108,47
mpi-default,14,float,4194304,max,0.00829383,0.505714,0.939183,47
mpi-default,14,float,4194304,stddev,0.000492824,8.51075,15.8057,47
ring,14,float,8388608,min,0.00721314,1.16296,2.15979,39
ring,14,float,8388608,mean,0.00772379,1.08607,2.01699,39
ring,14,float,8388608,median,0.00770138,1.08923,2.02286,39
ring,14,float,8388608,max,0.00840273,0.998319,1.85402,39
ring,14,float,8388608,stddev,0.000270043,31.064,57.6903,39
mpi-default,14,float,8388608,min,0.0144203,0.581724,1.08034,20
mpi-default,14,float,8388608,mean,0.015508,0.540922,1.00457,20
mpi-default,14,float,8388608,median,0.015463,0.542496,1.00749,20
mpi-default,14,float,8388608,max,0.0168769,0.497048,0.923088,20
mpi-default,14,float,8388608,stddev,0.000713979,11.7491,21.8197,20
ring,14,float,16777216,min,0.0158141,1.0609,1.97025,18
ring,14,float,16777216,mean,0.0168222,0.997324,1.85217,18
ring,14,float,16777216,median,0.0168569,0.995273,1.84836,18
ring,14,float,16777216,max,0.0177202,0.946784,1.75831,18
ring,14,float,16777216,stddev,0.00053236,31.5148,58.5275,18
mpi-default,14,float,16777216,min,0.0304583,0.550825,1.02296,10
mpi-default,14,float,16777216,mean,0.0321085,0.522517,0.970388,10
mpi-default,14,float,16777216,median,0.0321875,0.521234,0.968007,10
mpi-default,14,float,16777216,max,0.0342957,0.489193,0.908501,10
mpi-default,14,float,16777216,stddev,0.00148657,11.2859,20.9595,10
ring,14,float,33554432,min,0.0436433,0.768833,1.42783,7
ring,14,float,33554432,mean,0.0449533,0.746429,1.38623,7
ring,14,float,33554432,median,0.0449615,0.746293,1.38597,7
ring,14,float,33554432,max,0.0461431,0.727183,1.35048,7
ring,14,float,33554432,stddev,0.000808506,41.5018,77.0748,7
mpi-default,14,float,33554432,min,0.0654545,0.512638,0.952041,5
mpi-default,14,float,33554432,mean,0.067859,0.494473,0.918306,5
mpi-default,14,float,33554432,median,0.0674996,0.497105,0.923196,5
mpi-default,14,float,33554432,max,0.0726021,0.462169,0.858314,5
mpi-default,14,float,33554432,stddev,0.00280741,11.9521,22.1968,5
ring,14,float,67108864,min,0.0940588,0.713478,1.32503,4
ring,14,float,67108864,mean,0.095938,0.699502,1.29908,4
ring,14,float,67108864,median,0.0953503,0.703814,1.30708,4
ring,14,float,67108864,max,0.0989925,0.677919,1.25899,4
ring,14,float,67108864,stddev,0.00213533,31.4278,58.366,4
mpi-default,14,float,67108864,min,0.127401,0.526755,0.978259,3
mpi-default,14,float,67108864,mean,0.129988,0.51627,0.958788,3
mpi-default,14,float,67108864,median,0.12921,0.519378,0.96456,3
mpi-default,14,float,67108864,max,0.133353,0.503242,0.934592,3
mpi-default,14,float,67108864,stddev,0.00305158,21.9915,40.8414,3
ring,14,float,134217728,min,0.198537,0.676034,1.25549,3
ring,14,float,134217728,mean,0.199799,0.671765,1.24756,3
ring,14,float,134217728,median,0.200093,0.670776,1.24573,3
ring,14,float,134217728,max,0.200766,0.668528,1.24155,3
ring,14,float,134217728,stddev,0.00114336,117.389,218.008,3
mpi-default,14,float,134217728,min,0.251619,0.533416,0.99063,3
mpi-default,14,float,134217728,mean,0.254103,0.528202,0.980946,3
mpi-default,14,float,134217728,median,0.254271,0.527853,0.980299,3
mpi-default,14,float,134217728,max,0.25642,0.52343,0.972084,3
mpi-default,14,float,134217728,stddev,0.00240465,55.8158,103.658,3
mpi-ring,14,float,8,min,1.082e-06,0.00739372,0.0137312,1000
mpi-ring,14,float,8,mean,2.49915e-06,0.00320109,0.00594489,1000
mpi-ring,14,float,8,median,1.421e-06,0.00562984,0.0104554,1000
mpi-ring,14,float,8,max,0.000387816,2.06283e-05,3.83098e-05,1000
mpi-ring,14,float,8,stddev,1.3651e-05,0.000586039,0.00108836,1000
mpi-ring,14,float,16,min,1.296e-06,0.0123457,0.0229277,1000
mpi-ring,14,float,16,mean,2.99992e-06,0.00533347,0.00990501,1000
mpi-ring,14,float,16,median,1.64e-06,0.0097561,0.0181185,1000
mpi-ring,14,float,16,max,0.000142968,0.000111913,0.000207839,1000
mpi-ring,14,float,16,stddev,8.18054e-06,0.00195586,0.00363231,1000
mpi-ring,14,float,32,min,1.359e-06,0.0235467,0.0437296,1000
mpi-ring,14,float,32,mean,2.53785e-06,0.0126091,0.0234169,1000
mpi-ring,14,float,32,median,1.617e-06,0.0197897,0.0367524,1000
mpi-ring,14,float,32,max,0.000168176,0.000190277,0.000353371,1000
mpi-ring,14,float,32,stddev,7.31042e-06,0.00437731,0.00812929,1000
mpi-ring,14,float,64,min,5.553e-06,0.0115253,0.0214041,1000
mpi-ring,14,float,64,mean,9.41462e-06,0.00679794,0.0126247,1000
mpi-ring,14,float,64,median,6.5375e-06,0.00978967,0.0181808,1000
mpi-ring,14,float,64,max,0.000580636,0.000110224,0.000204702,1000
mpi-ring,14,float,64,stddev,2.1181e-05,0.00302157,0.00561149,1000
mpi-ring,14,float,128,min,5.965e-06,0.0214585,0.0398515,1000
mpi-ring,14,float,128,mean,9.11008e-06,0.0140504,0.0260935,1000
mpi-ring,14,float,128,median,6.596e-06,0.0194057,0.0360392,1000
mpi-ring,14,float,128,max,0.00025515,0.000501666,0.000931665,1000
mpi-ring,14,float,128,stddev,1.29273e-05,0.00990151,0.0183885,1000
mpi-ring,14,float,256,min,6.189e-06,0.0413637,0.0768183,1000
mpi-ring,14,float,256,mean,1.03818e-05,0.0246586,0.0457946,1000
mpi-ring,14,float,256,median,6.9675e-06,0.036742,0.0682352,1000
mpi-ring,14,float,256,max,0.000235516,0.00108697,0.00201867,1000
mpi-ring,14,float,256,stddev,1.56431e-05,0.0163651,0.0303923,1000
mpi-ring,14,float,512,min,6.162e-06,0.0830899,0.15431,1000
mpi-ring,14,float,512,mean,9.64925e-06,0.0530611,0.0985421,1000
mpi-ring,14,float,512,median,6.878e-06,0.0744402,0.138246,1000
mpi-ring,14,float,512,max,0.000318836,0.00160584,0.00298228,1000
mpi-ring,14,float,512,stddev,1.53969e-05,0.0332534,0.0617564,1000
